AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
45.0,3.0,19.0,3.0,6200.0,12.0,0.0,40.0,1.0,1.0
55.0,5.0,19.0,1.0,7000.0,6.0,0.0,40.0,1.0,1.0
28.0,2.0,21.0,5.0,3255.0,6.0,2.0,36.0,2.0,1.0
25.0,1.0,21.0,5.0,705.0,37.0,0.0,47.0,1.0,1.0
24.0,1.0,22.0,5.0,2634.0,38.0,13.0,40.0,2.0,1.0
67.0,6.0,21.0,3.0,10.0,44.0,0.0,50.0,1.0,1.0
24.0,1.0,21.0,5.0,710.0,42.0,0.0,45.0,1.0,2.0
63.0,6.0,16.0,1.0,5860.0,40.0,1.0,30.0,2.0,1.0
27.0,7.0,21.0,3.0,4522.0,8.0,2.0,40.0,2.0,1.0
23.0,7.0,18.0,5.0,3630.0,8.0,2.0,40.0,2.0,1.0
24.0,7.0,21.0,5.0,4251.0,6.0,4.0,30.0,1.0,1.0
43.0,1.0,18.0,1.0,9645.0,8.0,0.0,40.0,2.0,1.0
46.0,1.0,21.0,1.0,4710.0,8.0,1.0,40.0,1.0,1.0
30.0,1.0,17.0,1.0,4600.0,48.0,0.0,40.0,2.0,1.0
31.0,1.0,17.0,1.0,9130.0,8.0,1.0,40.0,1.0,1.0
40.0,2.0,21.0,1.0,630.0,8.0,0.0,50.0,2.0,1.0
39.0,1.0,17.0,1.0,8740.0,40.0,1.0,50.0,1.0,1.0
80.0,2.0,21.0,3.0,5740.0,6.0,0.0,23.0,2.0,1.0
42.0,4.0,24.0,1.0,1860.0,6.0,0.0,55.0,2.0,1.0
48.0,5.0,23.0,1.0,3090.0,11.0,1.0,55.0,1.0,1.0
38.0,2.0,20.0,3.0,230.0,8.0,0.0,45.0,2.0,8.0
46.0,7.0,23.0,1.0,2100.0,18.0,0.0,60.0,1.0,1.0
46.0,1.0,21.0,1.0,5240.0,51.0,1.0,20.0,2.0,1.0
65.0,2.0,16.0,1.0,2040.0,18.0,6.0,60.0,1.0,1.0
65.0,1.0,20.0,1.0,1240.0,18.0,6.0,40.0,2.0,1.0
73.0,1.0,22.0,2.0,9130.0,27.0,0.0,35.0,1.0,1.0
25.0,1.0,19.0,5.0,1010.0,27.0,2.0,40.0,1.0,1.0
58.0,1.0,13.0,3.0,6305.0,49.0,0.0,40.0,1.0,9.0
47.0,1.0,16.0,1.0,220.0,8.0,0.0,40.0,1.0,1.0
45.0,1.0,19.0,1.0,860.0,8.0,1.0,45.0,2.0,1.0
54.0,4.0,22.0,5.0,2002.0,8.0,0.0,40.0,2.0,1.0
66.0,6.0,21.0,5.0,2723.0,6.0,2.0,20.0,1.0,1.0
50.0,1.0,18.0,3.0,4530.0,48.0,2.0,40.0,1.0,1.0
40.0,8.0,19.0,3.0,5740.0,35.0,0.0,16.0,2.0,1.0
17.0,1.0,14.0,5.0,9365.0,8.0,2.0,28.0,1.0,1.0
33.0,1.0,19.0,3.0,5820.0,6.0,13.0,45.0,1.0,1.0
35.0,1.0,18.0,1.0,9030.0,42.0,0.0,86.0,1.0,1.0
34.0,3.0,18.0,1.0,5860.0,8.0,1.0,36.0,2.0,9.0
59.0,4.0,17.0,3.0,9121.0,55.0,0.0,32.0,2.0,1.0
62.0,4.0,19.0,1.0,2545.0,8.0,0.0,36.0,2.0,1.0
63.0,1.0,16.0,1.0,9130.0,27.0,1.0,45.0,1.0,1.0
54.0,1.0,16.0,5.0,9645.0,8.0,0.0,40.0,1.0,1.0
36.0,1.0,21.0,1.0,4760.0,26.0,1.0,30.0,2.0,1.0
51.0,1.0,20.0,1.0,3649.0,8.0,0.0,40.0,2.0,1.0
34.0,1.0,21.0,1.0,2640.0,12.0,0.0,50.0,1.0,6.0
34.0,1.0,21.0,1.0,4700.0,16.0,1.0,32.0,2.0,9.0
48.0,1.0,16.0,3.0,3640.0,8.0,0.0,35.0,2.0,1.0
21.0,1.0,19.0,5.0,4435.0,53.0,0.0,20.0,2.0,1.0
30.0,1.0,16.0,1.0,6305.0,6.0,0.0,40.0,1.0,1.0
31.0,1.0,20.0,1.0,3601.0,8.0,1.0,25.0,2.0,1.0
63.0,6.0,21.0,1.0,8500.0,42.0,1.0,40.0,1.0,1.0
33.0,1.0,19.0,5.0,9130.0,42.0,2.0,35.0,1.0,1.0
49.0,2.0,19.0,3.0,440.0,6.0,0.0,35.0,2.0,1.0
50.0,1.0,19.0,1.0,1021.0,6.0,1.0,48.0,1.0,1.0
20.0,1.0,18.0,5.0,4760.0,8.0,2.0,50.0,1.0,1.0
17.0,1.0,14.0,5.0,4030.0,8.0,2.0,20.0,2.0,1.0
69.0,6.0,18.0,1.0,6950.0,29.0,0.0,30.0,1.0,1.0
31.0,1.0,21.0,5.0,6200.0,8.0,2.0,20.0,2.0,1.0
25.0,4.0,21.0,5.0,2015.0,8.0,0.0,50.0,2.0,1.0
47.0,1.0,22.0,1.0,300.0,42.0,0.0,60.0,1.0,1.0
40.0,1.0,17.0,3.0,5120.0,8.0,0.0,34.0,2.0,1.0
52.0,6.0,16.0,1.0,6260.0,6.0,0.0,30.0,1.0,1.0
65.0,1.0,16.0,1.0,2636.0,303.0,1.0,40.0,2.0,1.0
34.0,1.0,19.0,3.0,9620.0,8.0,0.0,43.0,2.0,1.0
42.0,1.0,14.0,1.0,7315.0,8.0,0.0,40.0,1.0,1.0
27.0,1.0,21.0,5.0,1545.0,8.0,0.0,40.0,1.0,1.0
75.0,1.0,19.0,1.0,5240.0,39.0,0.0,40.0,2.0,1.0
71.0,1.0,18.0,1.0,9365.0,39.0,1.0,40.0,1.0,1.0
28.0,1.0,18.0,3.0,3645.0,8.0,0.0,43.0,2.0,8.0
24.0,1.0,21.0,5.0,5240.0,25.0,0.0,40.0,2.0,1.0
59.0,1.0,21.0,1.0,4965.0,15.0,0.0,50.0,1.0,1.0
59.0,1.0,21.0,1.0,3030.0,55.0,1.0,20.0,2.0,1.0
43.0,4.0,19.0,3.0,3700.0,110.0,0.0,43.0,1.0,1.0
21.0,5.0,20.0,5.0,6220.0,8.0,2.0,40.0,1.0,1.0
18.0,6.0,18.0,5.0,8920.0,8.0,2.0,40.0,1.0,1.0
29.0,1.0,21.0,1.0,60.0,48.0,0.0,40.0,2.0,1.0
30.0,1.0,23.0,1.0,845.0,48.0,1.0,40.0,1.0,1.0
43.0,2.0,20.0,1.0,3330.0,8.0,0.0,40.0,2.0,1.0
47.0,3.0,16.0,1.0,3870.0,8.0,1.0,40.0,1.0,1.0
30.0,1.0,16.0,5.0,4622.0,8.0,13.0,30.0,2.0,1.0
28.0,1.0,16.0,5.0,5240.0,6.0,0.0,40.0,2.0,2.0
60.0,4.0,16.0,1.0,5820.0,31.0,0.0,20.0,2.0,1.0
43.0,1.0,21.0,1.0,800.0,22.0,0.0,40.0,1.0,1.0
39.0,3.0,22.0,1.0,230.0,1.0,1.0,40.0,2.0,1.0
52.0,3.0,17.0,1.0,5920.0,49.0,0.0,30.0,2.0,1.0
54.0,1.0,21.0,1.0,3930.0,19.0,1.0,40.0,1.0,1.0
32.0,1.0,19.0,1.0,5240.0,8.0,2.0,40.0,1.0,1.0
29.0,1.0,16.0,5.0,5240.0,8.0,12.0,40.0,1.0,1.0
31.0,1.0,21.0,1.0,3255.0,8.0,0.0,20.0,2.0,1.0
42.0,1.0,21.0,1.0,9645.0,56.0,0.0,41.0,1.0,1.0
41.0,4.0,22.0,1.0,230.0,56.0,1.0,45.0,2.0,1.0
26.0,1.0,20.0,5.0,705.0,8.0,0.0,40.0,1.0,1.0
66.0,1.0,22.0,1.0,1105.0,30.0,0.0,40.0,1.0,1.0
45.0,1.0,19.0,3.0,20.0,6.0,4.0,50.0,2.0,9.0
37.0,3.0,21.0,1.0,2310.0,315.0,0.0,40.0,2.0,1.0
69.0,3.0,18.0,1.0,4220.0,55.0,1.0,16.0,2.0,1.0
37.0,1.0,21.0,5.0,4030.0,19.0,2.0,40.0,1.0,1.0
31.0,1.0,16.0,3.0,7810.0,19.0,2.0,30.0,1.0,1.0
74.0,5.0,22.0,1.0,1108.0,36.0,0.0,50.0,1.0,1.0
42.0,4.0,21.0,3.0,2310.0,6.0,2.0,50.0,2.0,1.0
56.0,1.0,1.0,1.0,4000.0,210.0,0.0,45.0,1.0,6.0
53.0,1.0,16.0,1.0,5940.0,6.0,1.0,40.0,2.0,6.0
46.0,7.0,22.0,1.0,800.0,6.0,0.0,70.0,1.0,1.0
47.0,1.0,21.0,1.0,440.0,39.0,0.0,45.0,2.0,1.0
35.0,1.0,21.0,1.0,540.0,56.0,1.0,40.0,1.0,1.0
44.0,1.0,16.0,1.0,4700.0,8.0,0.0,40.0,1.0,8.0
51.0,6.0,18.0,1.0,4510.0,303.0,1.0,40.0,1.0,8.0
45.0,1.0,21.0,1.0,440.0,17.0,0.0,30.0,2.0,1.0
47.0,1.0,21.0,1.0,650.0,17.0,1.0,40.0,1.0,1.0
38.0,1.0,18.0,3.0,3645.0,49.0,0.0,40.0,2.0,1.0
43.0,1.0,16.0,3.0,2905.0,39.0,13.0,40.0,1.0,1.0
40.0,7.0,16.0,3.0,6260.0,8.0,0.0,50.0,1.0,1.0
35.0,1.0,16.0,3.0,5860.0,18.0,13.0,40.0,2.0,1.0
43.0,1.0,16.0,3.0,4900.0,8.0,0.0,15.0,2.0,1.0
30.0,1.0,17.0,1.0,5240.0,6.0,0.0,40.0,2.0,1.0
32.0,1.0,1.0,1.0,9130.0,303.0,1.0,60.0,1.0,1.0
19.0,1.0,16.0,5.0,4055.0,8.0,10.0,36.0,2.0,1.0
49.0,6.0,20.0,1.0,2752.0,8.0,1.0,80.0,1.0,1.0
26.0,1.0,18.0,5.0,4700.0,30.0,0.0,35.0,2.0,1.0
24.0,1.0,21.0,5.0,4840.0,6.0,12.0,40.0,2.0,1.0
40.0,1.0,21.0,5.0,51.0,6.0,0.0,55.0,2.0,1.0
25.0,1.0,19.0,5.0,9645.0,8.0,0.0,40.0,1.0,1.0
43.0,5.0,22.0,1.0,10.0,48.0,0.0,50.0,1.0,1.0
55.0,7.0,22.0,1.0,4920.0,8.0,0.0,50.0,2.0,1.0
58.0,7.0,16.0,1.0,5150.0,8.0,1.0,60.0,1.0,1.0
50.0,6.0,16.0,1.0,6260.0,8.0,0.0,30.0,1.0,1.0
27.0,1.0,21.0,1.0,4820.0,20.0,0.0,40.0,2.0,1.0
39.0,7.0,20.0,1.0,440.0,20.0,1.0,60.0,1.0,1.0
61.0,1.0,20.0,1.0,410.0,20.0,8.0,40.0,1.0,1.0
20.0,1.0,14.0,5.0,5740.0,8.0,2.0,20.0,2.0,1.0
31.0,1.0,19.0,1.0,9650.0,8.0,0.0,80.0,1.0,9.0
28.0,1.0,19.0,1.0,8760.0,8.0,1.0,4.0,2.0,1.0
33.0,1.0,24.0,1.0,9130.0,8.0,0.0,40.0,2.0,1.0
32.0,1.0,19.0,1.0,9620.0,314.0,1.0,80.0,1.0,1.0
50.0,1.0,19.0,5.0,7200.0,8.0,0.0,50.0,1.0,1.0
35.0,1.0,16.0,3.0,5000.0,6.0,2.0,40.0,2.0,1.0
27.0,1.0,21.0,5.0,5740.0,8.0,0.0,18.0,2.0,1.0
29.0,6.0,19.0,5.0,6260.0,6.0,13.0,60.0,1.0,1.0
66.0,1.0,22.0,1.0,1010.0,36.0,0.0,40.0,1.0,1.0
62.0,6.0,22.0,1.0,2360.0,36.0,1.0,30.0,2.0,1.0
40.0,3.0,21.0,1.0,2310.0,27.0,0.0,40.0,2.0,1.0
40.0,1.0,21.0,1.0,440.0,6.0,1.0,45.0,1.0,1.0
52.0,3.0,22.0,1.0,7020.0,6.0,0.0,42.0,1.0,1.0
48.0,3.0,21.0,1.0,2310.0,20.0,1.0,10.0,2.0,1.0
17.0,1.0,14.0,5.0,4720.0,8.0,2.0,19.0,1.0,1.0
55.0,3.0,21.0,5.0,3870.0,8.0,0.0,50.0,2.0,1.0
39.0,1.0,24.0,1.0,1760.0,1.0,0.0,45.0,1.0,1.0
35.0,3.0,22.0,1.0,3150.0,39.0,1.0,20.0,2.0,1.0
29.0,1.0,22.0,5.0,1021.0,6.0,0.0,45.0,1.0,6.0
26.0,1.0,21.0,5.0,750.0,8.0,11.0,40.0,1.0,6.0
58.0,4.0,22.0,1.0,1320.0,6.0,0.0,20.0,2.0,1.0
59.0,1.0,21.0,1.0,1360.0,36.0,1.0,30.0,1.0,1.0
37.0,1.0,21.0,1.0,4840.0,48.0,0.0,55.0,1.0,1.0
34.0,2.0,22.0,1.0,2310.0,20.0,1.0,40.0,2.0,1.0
48.0,1.0,21.0,3.0,52.0,6.0,0.0,65.0,2.0,9.0
52.0,2.0,22.0,5.0,2310.0,19.0,0.0,50.0,2.0,1.0
50.0,1.0,21.0,1.0,1555.0,8.0,0.0,42.0,1.0,1.0
51.0,3.0,20.0,1.0,4020.0,215.0,1.0,20.0,2.0,6.0
63.0,3.0,16.0,5.0,4220.0,8.0,0.0,25.0,2.0,3.0
35.0,1.0,21.0,5.0,5240.0,48.0,2.0,40.0,1.0,3.0
46.0,7.0,21.0,1.0,440.0,19.0,1.0,40.0,2.0,1.0
51.0,7.0,16.0,1.0,6200.0,46.0,0.0,60.0,1.0,1.0
43.0,7.0,17.0,1.0,5940.0,8.0,1.0,50.0,2.0,3.0
17.0,1.0,13.0,5.0,4720.0,8.0,4.0,12.0,2.0,3.0
58.0,2.0,21.0,1.0,3255.0,26.0,0.0,50.0,2.0,1.0
44.0,6.0,18.0,1.0,9130.0,35.0,0.0,24.0,1.0,1.0
39.0,1.0,22.0,1.0,3150.0,19.0,1.0,45.0,2.0,1.0
67.0,1.0,17.0,1.0,4530.0,8.0,1.0,38.0,1.0,1.0
27.0,2.0,21.0,1.0,2014.0,42.0,0.0,50.0,2.0,1.0
28.0,2.0,21.0,1.0,726.0,39.0,1.0,45.0,1.0,1.0
77.0,6.0,21.0,1.0,2310.0,20.0,0.0,40.0,2.0,1.0
61.0,1.0,20.0,1.0,4700.0,8.0,0.0,37.0,2.0,1.0
58.0,1.0,22.0,1.0,3255.0,6.0,1.0,40.0,1.0,1.0
33.0,3.0,24.0,5.0,1650.0,41.0,0.0,50.0,1.0,1.0
47.0,1.0,21.0,1.0,4850.0,8.0,0.0,45.0,1.0,1.0
46.0,1.0,21.0,1.0,3255.0,17.0,1.0,24.0,2.0,1.0
55.0,1.0,23.0,5.0,350.0,42.0,0.0,20.0,2.0,1.0
45.0,1.0,19.0,3.0,440.0,24.0,0.0,45.0,1.0,1.0
18.0,1.0,14.0,5.0,4055.0,25.0,3.0,10.0,2.0,9.0
39.0,6.0,23.0,3.0,4760.0,35.0,13.0,40.0,2.0,1.0
23.0,1.0,21.0,5.0,5240.0,8.0,15.0,40.0,1.0,1.0
54.0,2.0,21.0,5.0,3255.0,18.0,0.0,50.0,2.0,1.0
37.0,5.0,22.0,1.0,1530.0,54.0,0.0,58.0,1.0,1.0
47.0,4.0,24.0,5.0,2205.0,41.0,0.0,50.0,1.0,1.0
75.0,6.0,23.0,1.0,3010.0,24.0,0.0,6.0,1.0,1.0
49.0,2.0,22.0,1.0,110.0,27.0,0.0,40.0,2.0,1.0
33.0,1.0,18.0,1.0,4330.0,8.0,1.0,55.0,2.0,1.0
46.0,2.0,23.0,1.0,3090.0,39.0,0.0,30.0,2.0,1.0
46.0,1.0,22.0,1.0,830.0,34.0,1.0,40.0,1.0,1.0
42.0,1.0,21.0,5.0,4040.0,51.0,0.0,42.0,1.0,1.0
72.0,1.0,21.0,1.0,4820.0,8.0,0.0,50.0,1.0,1.0
27.0,5.0,21.0,5.0,3255.0,42.0,0.0,40.0,2.0,1.0
37.0,1.0,20.0,1.0,3401.0,48.0,0.0,40.0,2.0,1.0
39.0,1.0,18.0,1.0,4700.0,48.0,1.0,45.0,1.0,1.0
47.0,1.0,18.0,1.0,2310.0,6.0,0.0,30.0,2.0,1.0
47.0,4.0,20.0,1.0,110.0,26.0,1.0,40.0,1.0,1.0
52.0,1.0,20.0,1.0,3255.0,17.0,0.0,40.0,2.0,1.0
60.0,1.0,21.0,1.0,3255.0,36.0,1.0,40.0,2.0,1.0
50.0,1.0,16.0,1.0,4700.0,22.0,0.0,50.0,1.0,1.0
52.0,1.0,16.0,1.0,2180.0,8.0,1.0,40.0,2.0,1.0
42.0,5.0,19.0,1.0,3700.0,40.0,1.0,40.0,1.0,1.0
19.0,1.0,16.0,5.0,4700.0,12.0,2.0,40.0,2.0,1.0
46.0,3.0,21.0,5.0,4252.0,8.0,0.0,60.0,1.0,1.0
29.0,1.0,21.0,1.0,650.0,39.0,0.0,40.0,2.0,1.0
31.0,1.0,21.0,1.0,1360.0,313.0,1.0,40.0,1.0,1.0
47.0,1.0,22.0,1.0,1021.0,34.0,0.0,42.0,1.0,1.0
58.0,2.0,21.0,1.0,800.0,56.0,1.0,43.0,2.0,1.0
28.0,1.0,18.0,1.0,6442.0,6.0,0.0,40.0,1.0,1.0
33.0,1.0,19.0,1.0,5860.0,6.0,5.0,40.0,2.0,1.0
58.0,1.0,20.0,4.0,8610.0,314.0,6.0,40.0,2.0,1.0
33.0,7.0,9.0,1.0,4500.0,314.0,10.0,40.0,1.0,1.0
59.0,1.0,13.0,3.0,4220.0,303.0,0.0,40.0,2.0,1.0
20.0,1.0,16.0,5.0,4760.0,56.0,2.0,20.0,1.0,1.0
61.0,6.0,21.0,1.0,4220.0,31.0,0.0,15.0,1.0,1.0
46.0,6.0,19.0,1.0,4230.0,8.0,1.0,30.0,2.0,1.0
45.0,1.0,11.0,1.0,6200.0,303.0,0.0,50.0,1.0,1.0
17.0,1.0,14.0,5.0,4055.0,26.0,2.0,20.0,2.0,1.0
49.0,1.0,21.0,1.0,1410.0,20.0,1.0,60.0,1.0,1.0
17.0,1.0,14.0,5.0,4130.0,8.0,2.0,10.0,1.0,1.0
64.0,8.0,16.0,3.0,4220.0,303.0,0.0,84.0,1.0,1.0
60.0,1.0,21.0,1.0,4850.0,27.0,0.0,40.0,1.0,1.0
29.0,1.0,16.0,5.0,3424.0,31.0,15.0,39.0,2.0,1.0
67.0,1.0,20.0,1.0,4850.0,8.0,0.0,45.0,1.0,1.0
64.0,6.0,21.0,1.0,4230.0,20.0,1.0,5.0,2.0,1.0
64.0,1.0,23.0,1.0,1650.0,18.0,0.0,32.0,2.0,1.0
47.0,2.0,21.0,3.0,20.0,8.0,0.0,35.0,2.0,1.0
52.0,2.0,22.0,5.0,2040.0,17.0,0.0,40.0,1.0,1.0
27.0,5.0,19.0,5.0,5540.0,303.0,0.0,40.0,1.0,8.0
22.0,6.0,19.0,5.0,4510.0,8.0,13.0,45.0,2.0,8.0
67.0,3.0,17.0,1.0,9121.0,8.0,0.0,30.0,1.0,1.0
59.0,1.0,19.0,1.0,5120.0,39.0,1.0,37.0,2.0,1.0
23.0,1.0,16.0,5.0,7200.0,8.0,3.0,30.0,1.0,1.0
43.0,1.0,20.0,3.0,1108.0,15.0,0.0,40.0,1.0,9.0
44.0,1.0,18.0,3.0,4220.0,22.0,13.0,40.0,2.0,1.0
24.0,2.0,20.0,1.0,3602.0,48.0,0.0,40.0,2.0,1.0
31.0,1.0,18.0,1.0,7700.0,8.0,0.0,50.0,1.0,1.0
57.0,7.0,21.0,1.0,850.0,239.0,0.0,45.0,1.0,1.0
18.0,3.0,19.0,1.0,2722.0,8.0,2.0,10.0,1.0,1.0
59.0,2.0,19.0,1.0,20.0,8.0,0.0,53.0,1.0,1.0
33.0,2.0,19.0,3.0,5860.0,36.0,0.0,36.0,1.0,1.0
32.0,1.0,21.0,5.0,1430.0,34.0,13.0,40.0,2.0,1.0
30.0,1.0,16.0,5.0,9130.0,8.0,0.0,48.0,1.0,1.0
33.0,2.0,21.0,5.0,51.0,27.0,0.0,40.0,2.0,1.0
51.0,1.0,22.0,1.0,350.0,34.0,0.0,50.0,1.0,1.0
54.0,4.0,22.0,1.0,2205.0,17.0,1.0,25.0,2.0,1.0
17.0,1.0,14.0,5.0,5240.0,8.0,2.0,25.0,1.0,1.0
30.0,1.0,21.0,3.0,410.0,56.0,0.0,40.0,2.0,1.0
40.0,1.0,21.0,3.0,5240.0,8.0,13.0,50.0,1.0,1.0
26.0,1.0,19.0,5.0,4720.0,8.0,0.0,33.0,1.0,1.0
18.0,1.0,19.0,5.0,9645.0,8.0,15.0,35.0,1.0,1.0
62.0,4.0,21.0,1.0,2310.0,36.0,1.0,40.0,2.0,1.0
74.0,6.0,17.0,1.0,3602.0,20.0,0.0,4.0,1.0,1.0
71.0,1.0,18.0,1.0,9645.0,8.0,1.0,6.0,2.0,1.0
32.0,3.0,21.0,1.0,3870.0,6.0,0.0,50.0,1.0,1.0
32.0,4.0,21.0,1.0,2015.0,36.0,1.0,40.0,2.0,1.0
74.0,1.0,21.0,1.0,1430.0,27.0,0.0,40.0,1.0,1.0
28.0,1.0,21.0,5.0,735.0,26.0,0.0,50.0,1.0,1.0
27.0,6.0,21.0,5.0,205.0,8.0,0.0,60.0,1.0,1.0
56.0,1.0,20.0,3.0,4700.0,31.0,0.0,50.0,1.0,1.0
50.0,1.0,19.0,3.0,4810.0,8.0,13.0,40.0,2.0,1.0
89.0,1.0,22.0,3.0,4850.0,40.0,0.0,40.0,1.0,1.0
32.0,5.0,21.0,1.0,3300.0,8.0,0.0,40.0,2.0,1.0
33.0,1.0,16.0,1.0,9620.0,8.0,1.0,50.0,1.0,1.0
22.0,1.0,19.0,5.0,1560.0,8.0,0.0,40.0,1.0,1.0
31.0,1.0,22.0,5.0,2640.0,20.0,0.0,20.0,2.0,1.0
63.0,6.0,21.0,1.0,3545.0,6.0,1.0,10.0,2.0,1.0
30.0,2.0,22.0,5.0,530.0,207.0,0.0,40.0,1.0,6.0
17.0,1.0,14.0,5.0,4030.0,207.0,5.0,16.0,1.0,2.0
56.0,1.0,9.0,1.0,5610.0,8.0,6.0,30.0,2.0,1.0
29.0,1.0,16.0,5.0,4700.0,8.0,13.0,45.0,2.0,1.0
25.0,1.0,17.0,5.0,4700.0,8.0,0.0,38.0,2.0,1.0
57.0,3.0,22.0,1.0,3255.0,55.0,0.0,40.0,2.0,1.0
57.0,1.0,22.0,1.0,3258.0,11.0,1.0,40.0,2.0,1.0
18.0,3.0,14.0,5.0,3960.0,8.0,3.0,25.0,1.0,1.0
49.0,2.0,18.0,3.0,2002.0,16.0,0.0,40.0,2.0,1.0
23.0,1.0,16.0,5.0,4251.0,41.0,2.0,40.0,1.0,1.0
24.0,1.0,22.0,5.0,1360.0,34.0,0.0,40.0,2.0,1.0
24.0,1.0,22.0,5.0,1360.0,22.0,13.0,40.0,1.0,1.0
56.0,1.0,20.0,1.0,4700.0,35.0,0.0,52.0,1.0,1.0
54.0,3.0,21.0,1.0,2310.0,55.0,1.0,40.0,2.0,1.0
71.0,1.0,21.0,1.0,1541.0,20.0,0.0,40.0,1.0,1.0
69.0,1.0,16.0,1.0,5120.0,17.0,1.0,32.0,2.0,1.0
30.0,1.0,15.0,1.0,4700.0,8.0,0.0,45.0,2.0,1.0
29.0,1.0,15.0,1.0,9130.0,8.0,1.0,42.0,1.0,1.0
58.0,4.0,24.0,1.0,2205.0,1.0,0.0,40.0,2.0,2.0
33.0,2.0,20.0,1.0,5000.0,8.0,2.0,20.0,2.0,2.0
28.0,1.0,21.0,5.0,5140.0,303.0,0.0,25.0,1.0,5.0
40.0,1.0,18.0,1.0,5260.0,17.0,2.0,15.0,1.0,1.0
58.0,1.0,21.0,1.0,10.0,139.0,0.0,50.0,1.0,1.0
56.0,3.0,21.0,1.0,2310.0,8.0,1.0,8.0,2.0,1.0
67.0,4.0,16.0,1.0,102.0,8.0,0.0,40.0,1.0,2.0
66.0,3.0,16.0,1.0,2014.0,8.0,1.0,40.0,2.0,2.0
40.0,6.0,22.0,5.0,9142.0,36.0,0.0,40.0,1.0,1.0
42.0,7.0,22.0,4.0,350.0,13.0,12.0,40.0,1.0,1.0
37.0,1.0,19.0,5.0,6355.0,36.0,12.0,40.0,1.0,1.0
29.0,6.0,16.0,5.0,6230.0,17.0,12.0,35.0,1.0,1.0
29.0,1.0,18.0,5.0,4040.0,17.0,12.0,40.0,1.0,1.0
48.0,3.0,16.0,3.0,6260.0,19.0,0.0,45.0,2.0,1.0
20.0,1.0,16.0,5.0,4251.0,20.0,2.0,28.0,1.0,1.0
42.0,1.0,22.0,3.0,136.0,6.0,0.0,45.0,1.0,1.0
49.0,1.0,22.0,1.0,1010.0,210.0,0.0,40.0,1.0,6.0
43.0,2.0,22.0,1.0,2310.0,210.0,1.0,2.0,2.0,6.0
38.0,1.0,18.0,1.0,3649.0,213.0,0.0,40.0,2.0,1.0
35.0,1.0,20.0,1.0,9130.0,213.0,1.0,40.0,1.0,1.0
38.0,1.0,21.0,1.0,1530.0,8.0,0.0,40.0,1.0,1.0
36.0,1.0,22.0,1.0,2002.0,8.0,1.0,10.0,2.0,1.0
60.0,6.0,16.0,1.0,6200.0,8.0,1.0,50.0,1.0,1.0
59.0,1.0,22.0,1.0,1010.0,18.0,0.0,40.0,1.0,1.0
37.0,2.0,21.0,1.0,3255.0,162.0,1.0,32.0,2.0,1.0
25.0,1.0,19.0,5.0,1541.0,8.0,2.0,40.0,2.0,1.0
29.0,1.0,21.0,1.0,710.0,29.0,9.0,40.0,1.0,1.0
67.0,1.0,19.0,3.0,4010.0,8.0,0.0,55.0,2.0,1.0
32.0,1.0,17.0,5.0,4040.0,8.0,2.0,30.0,2.0,1.0
67.0,6.0,15.0,1.0,10.0,8.0,0.0,30.0,1.0,1.0
40.0,2.0,21.0,3.0,565.0,17.0,0.0,45.0,2.0,9.0
38.0,7.0,21.0,1.0,10.0,17.0,0.0,30.0,1.0,1.0
33.0,3.0,22.0,1.0,2014.0,8.0,1.0,40.0,2.0,1.0
46.0,4.0,22.0,5.0,440.0,48.0,0.0,20.0,2.0,1.0
53.0,1.0,22.0,3.0,2205.0,11.0,0.0,15.0,2.0,6.0
65.0,1.0,20.0,1.0,10.0,18.0,0.0,25.0,1.0,1.0
61.0,7.0,16.0,1.0,4700.0,19.0,1.0,30.0,2.0,1.0
28.0,1.0,21.0,5.0,3550.0,26.0,0.0,20.0,1.0,1.0
41.0,1.0,21.0,1.0,110.0,36.0,0.0,50.0,1.0,1.0
43.0,1.0,22.0,1.0,705.0,42.0,1.0,40.0,2.0,1.0
36.0,1.0,16.0,1.0,9130.0,8.0,0.0,40.0,1.0,1.0
39.0,1.0,19.0,5.0,710.0,8.0,11.0,40.0,1.0,1.0
29.0,1.0,21.0,5.0,4820.0,8.0,0.0,40.0,1.0,1.0
28.0,1.0,21.0,5.0,630.0,12.0,12.0,45.0,1.0,1.0
38.0,2.0,20.0,4.0,4000.0,8.0,0.0,40.0,2.0,1.0
51.0,1.0,20.0,5.0,410.0,8.0,2.0,50.0,2.0,1.0
33.0,1.0,19.0,5.0,220.0,6.0,2.0,40.0,2.0,1.0
46.0,4.0,22.0,1.0,230.0,311.0,1.0,50.0,1.0,1.0
66.0,1.0,18.0,1.0,136.0,8.0,0.0,37.0,2.0,1.0
65.0,1.0,16.0,1.0,5000.0,56.0,1.0,40.0,1.0,1.0
28.0,1.0,21.0,1.0,1050.0,8.0,0.0,40.0,1.0,1.0
28.0,1.0,18.0,1.0,4920.0,8.0,1.0,40.0,2.0,1.0
43.0,4.0,21.0,1.0,5940.0,110.0,0.0,40.0,2.0,1.0
46.0,6.0,16.0,1.0,9130.0,6.0,1.0,40.0,1.0,1.0
57.0,6.0,20.0,1.0,2635.0,36.0,0.0,50.0,2.0,1.0
52.0,1.0,20.0,1.0,9130.0,5.0,1.0,57.0,1.0,1.0
42.0,1.0,16.0,3.0,220.0,31.0,0.0,50.0,1.0,1.0
